0,p-value,Adj p-value
OTU_B_825496,1.0,1.0
OTU_B_1174854,0.596,0.7683645116918845
OTU_B_287360,0.996,1.0
OTU_B_786180,0.001,0.005457059679767104
OTU_B_114250,0.107,0.256137281506904
OTU_B_115662,0.001,0.005457059679767104
OTU_B_269401,1.0,1.0
OTU_B_564216,0.082,0.2098237351761795
OTU_B_170332,0.09,0.2241182331451345
OTU_B_1497653,0.293,0.5077515456173801
OTU_B_165170,0.009,0.03681505728314238
OTU_B_121638,0.409,0.6118984386691275
OTU_B_652259,0.029,0.0972786041829773
OTU_B_1471198,0.001,0.005457059679767104
OTU_B_977603,0.001,0.005457059679767104
OTU_B_405536,0.001,0.005457059679767104
OTU_B_660116,0.534,0.7193777180004484
OTU_B_88974,0.885,1.0
OTU_B_788996,0.119,0.27833174764095764
OTU_B_747132,0.005,0.022183431952662723
OTU_B_1497079,1.0,1.0
OTU_B_1421318,0.653,0.8197897028045208
OTU_B_686965,0.001,0.005457059679767104
OTU_B_751818,0.497,0.6989601425490012
OTU_F_35236,0.104,0.2502140221402214
OTU_F_228054,0.366,0.5759219307450157
OTU_F_35234,0.28,0.49723251820711706
OTU_F_35232,0.426,0.6311609939238254
OTU_F_228053,0.833,0.9671842359955093
OTU_F_228052,0.001,0.005457059679767104
OTU_F_839791,0.153,0.32347215564641196
OTU_F_114785,1.0,1.0
OTU_F_35238,0.3,0.5116342545206415
OTU_F_101765,0.001,0.005457059679767104
OTU_F_148156,1.0,1.0
OTU_F_165284,0.001,0.005457059679767104
OTU_F_89377,1.0,1.0
OTU_F_425872,0.291,0.506362961243908
OTU_F_577117,1.0,1.0
OTU_F_132648,0.049,0.14393809990205683
OTU_F_232178,0.001,0.005457059679767104
OTU_F_51266,1.0,1.0
OTU_F_82449,0.054,0.15354266211604095
OTU_F_82448,0.124,0.2870047846889952
OTU_F_48890,0.001,0.005457059679767104
OTU_F_131598,0.001,0.005457059679767104
OTU_F_120129,0.66,0.8252269979572269
OTU_F_240105,0.001,0.005457059679767104
OTU_F_103949,0.032,0.10508529508376217
OTU_F_120124,0.827,0.9619307349234051
OTU_F_266048,0.714,0.8725923149015932
OTU_F_359109,0.259,0.4777029702970297
OTU_F_55611,0.656,0.8222480775660315
OTU_F_46139,0.013,0.05060955347871235
OTU_F_118631,0.384,0.5875983673469388
OTU_F_46131,0.476,0.6797539281973145
OTU_F_177314,0.244,0.45956091434312984
OTU_F_505583,0.207,0.4049800391389432
OTU_F_166484,0.001,0.005457059679767104
OTU_F_448364,0.144,0.3133687418371789
OTU_F_325300,0.287,0.5039639344262294
OTU_F_297705,0.054,0.15354266211604095
OTU_F_118634,0.364,0.5744928695469137
OTU_F_123710,0.751,0.9013562767617752
OTU_F_16253,0.443,0.6498633406700904
OTU_F_16250,0.061,0.16773741633813147
OTU_F_32017,0.001,0.005457059679767104
OTU_F_32016,0.001,0.005457059679767104
OTU_F_32015,0.44,0.6464109723242714
OTU_F_161272,0.001,0.005457059679767104
OTU_F_242697,0.156,0.3270025160749231
OTU_F_32018,0.696,0.8574422674060381
OTU_F_376173,0.131,0.29728753026634386
OTU_F_142960,0.439,0.6453528085481816
OTU_F_223039,0.299,0.5110330521996809
OTU_F_578977,1.0,1.0
OTU_F_336466,0.737,0.8911148558758314
OTU_F_124235,1.0,1.0
OTU_F_182458,0.368,0.5771311441121104
OTU_F_22488,0.066,0.1782184208157018
OTU_F_144332,0.307,0.5162626296607794
OTU_F_139187,1.0,1.0
OTU_F_124173,0.24,0.45387981587741977
OTU_F_176835,0.235,0.4469038107919599
OTU_F_153770,0.079,0.20425586206896554
OTU_F_831233,0.53,0.7188423099534211
OTU_F_63023,0.471,0.6759609532012633
OTU_F_510584,0.312,0.519543834323469
OTU_F_184458,0.001,0.005457059679767104
OTU_F_9250,0.024,0.08363053328685953
OTU_F_135690,0.636,0.805834649993663
OTU_F_150605,0.522,0.7162842110079152
OTU_F_308902,0.152,0.3224033946251768
OTU_F_176069,0.001,0.005457059679767104
OTU_F_138936,0.001,0.005457059679767104
OTU_F_117060,0.076,0.19825971992693744
OTU_F_227775,0.07,0.1865174129353234
OTU_F_69171,0.003,0.014229954135695081
OTU_F_309051,0.32,0.5277088029911475
OTU_F_64454,0.156,0.3270025160749231
OTU_F_26026,0.183,0.36717527428418517
OTU_F_132643,0.233,0.44391665607927844
OTU_F_870989,0.001,0.005457059679767104
OTU_F_26029,0.296,0.5091553108511127
OTU_F_128122,0.001,0.005457059679767104
OTU_F_168087,0.001,0.005457059679767104
OTU_F_138930,0.001,0.005457059679767104
OTU_F_865893,0.001,0.005457059679767104
OTU_F_362652,0.298,0.5104292404340377
OTU_F_133690,0.768,0.9125210363679581
OTU_F_168088,0.001,0.005457059679767104
OTU_F_210799,0.487,0.6893248383595262
OTU_F_418968,0.143,0.31207567488903437
OTU_F_86708,0.855,0.9876048526863084
OTU_F_190338,0.001,0.005457059679767104
OTU_F_190339,0.001,0.005457059679767104
OTU_F_288070,0.363,0.5739112282551396
OTU_F_135960,0.629,0.7999731998982275
OTU_F_135966,0.376,0.5821584843322493
OTU_F_650493,0.295,0.5089530602853198
OTU_F_38503,0.361,0.5724087761036215
OTU_F_244808,1.0,1.0
OTU_F_38500,0.847,0.9799870380371885
OTU_F_38507,0.508,0.7088789838552086
OTU_F_157072,0.001,0.005457059679767104
OTU_F_68170,0.248,0.46458563397876323
OTU_F_192420,1.0,1.0
OTU_F_99192,0.051,0.14780094695139626
OTU_F_99195,0.023,0.0808409703504043
OTU_F_217783,0.525,0.7169892081417057
OTU_F_380672,0.001,0.005457059679767104
OTU_F_62362,0.762,0.9085233154442457
OTU_F_66772,0.001,0.005457059679767104
OTU_F_271088,0.3,0.5116342545206415
OTU_F_108712,0.909,1.0
OTU_F_278064,0.764,0.9099312207132079
OTU_F_68281,0.288,0.5044204625087596
OTU_F_62887,0.902,1.0
OTU_F_208432,0.807,0.9431667056347909
OTU_F_62881,0.626,0.797171875
OTU_F_157385,0.772,0.9148816184605658
OTU_F_104845,0.607,0.7793297945205478
OTU_F_62889,1.0,1.0
OTU_F_82441,0.76,0.9072929188393106
OTU_F_30411,0.13,0.2959587065431911
OTU_F_30410,0.739,0.8927053326888996
OTU_F_30412,0.075,0.19643699240241025
OTU_F_303684,0.304,0.5142742399458514
OTU_F_30414,0.587,0.7588166027326407
OTU_F_30417,0.576,0.7473671641791044
OTU_F_30416,0.081,0.20802808700119885
OTU_F_30419,0.001,0.005457059679767104
OTU_F_30418,0.099,0.24053856124432924
OTU_F_242210,0.473,0.6774697230181471
OTU_F_190090,0.008,0.03319535141117875
OTU_F_123966,0.001,0.005457059679767104
OTU_F_102714,0.108,0.2580779220779221
OTU_F_146478,0.522,0.7162842110079152
OTU_F_146479,0.091,0.22602666666666665
OTU_F_135869,0.044,0.13415146894378366
OTU_F_108829,0.239,0.4524736775659639
OTU_F_528171,0.001,0.005457059679767104
OTU_F_106722,1.0,1.0
OTU_F_106726,0.215,0.41679787990433714
OTU_F_106725,0.344,0.5556766305811385
OTU_F_322549,0.768,0.9125210363679581
OTU_F_122383,0.115,0.2710901516937829
OTU_F_129457,0.001,0.005457059679767104
OTU_F_229159,0.001,0.005457059679767104
OTU_F_871580,0.001,0.005457059679767104
OTU_F_216026,0.532,0.7191711355047687
OTU_F_216793,1.0,1.0
OTU_F_29763,0.075,0.19643699240241025
OTU_F_216790,0.484,0.6866988977718909
OTU_F_707490,1.0,1.0
OTU_F_240101,0.345,0.5567821782178217
OTU_F_136110,1.0,1.0
OTU_F_175884,0.621,0.7924533889290729
OTU_F_205931,0.491,0.6932199783458081
OTU_F_17596,0.529,0.7183306017114139
OTU_F_129980,0.632,0.8021898514537222
OTU_F_59038,0.766,0.911299960333201
OTU_F_156035,0.001,0.005457059679767104
OTU_F_352102,1.0,1.0
OTU_F_174680,0.001,0.005457059679767104
OTU_F_357998,1.0,1.0
OTU_F_238654,0.524,0.7168639328559048
OTU_F_174130,0.283,0.5002791465283508
OTU_F_77974,0.133,0.29964963942307693
OTU_F_441563,0.834,0.968082978558712
OTU_F_72704,0.135,0.30236128743185725
OTU_F_72252,0.15,0.31997155049786624
OTU_F_72259,0.127,0.2915187509566815
OTU_F_109198,0.466,0.6720007693047408
OTU_F_109668,0.534,0.7193777180004484
OTU_F_241998,0.377,0.5827741469951551
OTU_F_109666,0.378,0.5835680238842847
OTU_F_15280,1.0,1.0
OTU_F_109664,0.377,0.5827741469951551
OTU_F_355598,0.275,0.4935256103398756
OTU_F_128879,0.674,0.8370784711582261
OTU_F_123039,0.001,0.005457059679767104
OTU_F_123038,0.001,0.005457059679767104
OTU_F_177811,0.001,0.005457059679767104
OTU_F_195800,0.276,0.494344102717229
OTU_F_135461,1.0,1.0
OTU_F_35939,1.0,1.0
OTU_F_35938,0.004,0.018332518337408316
OTU_F_145438,0.089,0.22240359940009996
OTU_F_35933,0.001,0.005457059679767104
OTU_F_35932,0.005,0.022183431952662723
OTU_F_228204,0.001,0.005457059679767104
OTU_F_65084,0.001,0.005457059679767104
OTU_F_103976,0.267,0.4859140776699029
OTU_F_117063,0.001,0.005457059679767104
OTU_F_181480,0.413,0.6161002735637902
OTU_F_55620,0.211,0.4108759901311518
OTU_F_55627,0.001,0.005457059679767104
OTU_F_10885,1.0,1.0
OTU_F_273625,0.001,0.005457059679767104
OTU_F_52815,0.799,0.9359321980940479
OTU_F_52817,0.001,0.005457059679767104
OTU_F_52816,0.586,0.7578178682304243
OTU_F_52819,0.242,0.456798036377368
OTU_F_149925,1.0,1.0
OTU_F_144347,0.001,0.005457059679767104
OTU_F_273629,0.001,0.005457059679767104
OTU_F_60903,0.001,0.005457059679767104
OTU_F_221150,0.387,0.5899915620393432
OTU_F_166151,1.0,1.0
OTU_F_60905,0.001,0.005457059679767104
OTU_F_92085,0.791,0.9293560543738003
OTU_F_69412,0.463,0.6691545875096376
OTU_F_66762,0.386,0.5890658932478502
OTU_F_126466,0.001,0.005457059679767104
OTU_F_24705,0.525,0.7169892081417057
OTU_F_126469,0.414,0.6172236416960779
OTU_F_350743,0.041,0.1272952380952381
OTU_F_178900,0.634,0.804013868921776
OTU_F_429824,0.085,0.21542335643062363
OTU_F_127732,0.307,0.5162626296607794
OTU_F_61230,0.001,0.005457059679767104
OTU_F_182597,0.799,0.9359321980940479
OTU_F_163641,0.77,0.9135944299390775
OTU_F_241449,1.0,1.0
OTU_F_61238,0.001,0.005457059679767104
OTU_F_198957,0.471,0.6759609532012633
OTU_F_73076,0.177,0.35711967709384457
OTU_F_209444,1.0,1.0
OTU_F_82229,0.043,0.1317319713993871
OTU_F_184507,0.001,0.005457059679767104
OTU_F_316125,1.0,1.0
OTU_F_159098,0.001,0.005457059679767104
OTU_F_114441,0.148,0.31753458759567926
OTU_F_81509,0.001,0.005457059679767104
OTU_F_168618,0.607,0.7793297945205478
OTU_F_43464,0.008,0.03319535141117875
OTU_F_175979,0.001,0.005457059679767104
OTU_F_13610,0.275,0.4935256103398756
OTU_F_32226,0.563,0.7352708904855214
OTU_F_32220,0.193,0.38336684548645605
OTU_F_32228,0.001,0.005457059679767104
OTU_F_201424,0.153,0.32347215564641196
OTU_F_98109,0.159,0.33081706555671175
OTU_F_98108,0.7,0.8611673981705565
OTU_F_182095,0.141,0.3101710429807833
OTU_F_17628,0.142,0.3112749598011986
OTU_F_293076,0.547,0.7238307522611958
OTU_F_168613,0.006,0.025978345604157644
OTU_F_204336,0.906,1.0
OTU_F_871292,0.001,0.005457059679767104
OTU_F_100957,0.001,0.005457059679767104
OTU_F_41827,0.708,0.8677347063871521
OTU_F_11759,0.034,0.11001488833746899
OTU_F_51104,0.356,0.5682056303549572
OTU_F_181621,0.36,0.5714878526438364
OTU_F_194570,0.001,0.005457059679767104
OTU_F_16398,0.048,0.14204400592007893
OTU_F_121952,0.635,0.8048056118999324
OTU_F_63901,0.307,0.5162626296607794
OTU_F_105639,0.031,0.10254240652917172
OTU_F_141595,0.647,0.8151232462404436
OTU_F_371836,0.315,0.522537610619469
OTU_F_227004,0.289,0.5051100233100233
OTU_F_62504,0.351,0.5634033716885202
OTU_F_62505,0.643,0.8115838734113291
OTU_F_62506,1.0,1.0
OTU_F_371523,0.522,0.7162842110079152
OTU_F_498413,0.376,0.5821584843322493
OTU_F_102946,0.001,0.005457059679767104
OTU_F_25540,0.001,0.005457059679767104
OTU_F_509705,0.408,0.6107679560768655
OTU_F_233554,0.206,0.40352374110116906
OTU_F_637731,0.531,0.7188657578766815
OTU_F_146316,0.74,0.8933735861208388
OTU_F_42483,0.007,0.029632180663373326
OTU_F_42482,0.387,0.5899915620393432
OTU_F_21934,0.582,0.7535222965680983
OTU_F_210093,0.249,0.46573171188026197
OTU_F_135209,0.77,0.9135944299390775
OTU_F_210543,0.001,0.005457059679767104
OTU_F_306081,1.0,1.0
OTU_F_870044,0.001,0.005457059679767104
OTU_F_870047,0.001,0.005457059679767104
OTU_F_233552,0.486,0.6884942610174295
OTU_F_134157,0.725,0.8816526781007987
OTU_F_134158,0.099,0.24053856124432924
OTU_F_45301,0.529,0.7183306017114139
OTU_F_45300,0.556,0.7294323082979748
OTU_F_45302,0.775,0.9170960741763662
OTU_F_10397,0.001,0.005457059679767104
OTU_F_99506,0.138,0.3063579570688379
OTU_F_252847,1.0,1.0
OTU_F_224936,0.017,0.0633686303753418
OTU_F_350608,0.265,0.4837713798770467
OTU_F_210327,0.491,0.6932199783458081
OTU_F_195303,0.047,0.14019134758826454
OTU_F_278907,0.001,0.005457059679767104
OTU_F_139058,0.069,0.1844756641112498
OTU_F_173489,0.04,0.12500573095759093
OTU_F_55832,0.013,0.05060955347871235
OTU_F_139056,0.071,0.18844530973451326
OTU_F_295517,1.0,1.0
OTU_F_161449,0.505,0.7063358671827635
OTU_F_70342,0.143,0.31207567488903437
OTU_F_15700,0.793,0.9310129178736398
OTU_F_429711,0.175,0.35384615384615387
OTU_F_15875,0.301,0.5122909998865054
OTU_F_70348,0.023,0.0808409703504043
OTU_F_102369,0.266,0.48465293724561087
OTU_F_9757,1.0,1.0
OTU_F_9755,1.0,1.0
OTU_F_446627,0.548,0.7241635530489955
OTU_F_9752,0.389,0.5916271805273834
OTU_F_40889,1.0,1.0
OTU_F_32019,0.001,0.005457059679767104
OTU_F_24146,0.372,0.5794652539732004
OTU_F_37300,1.0,1.0
OTU_F_247326,0.434,0.6398214707038931
OTU_F_37303,0.001,0.005457059679767104
OTU_F_56837,0.126,0.2898222256307999
OTU_F_285309,0.193,0.38336684548645605
OTU_F_56835,0.466,0.6720007693047408
OTU_F_112235,0.389,0.5916271805273834
OTU_F_112237,1.0,1.0
OTU_F_176212,0.128,0.29320827923317805
OTU_F_285306,0.001,0.005457059679767104
OTU_F_182450,0.001,0.005457059679767104
OTU_F_30629,0.001,0.005457059679767104
OTU_F_347380,0.181,0.36399034464261765
OTU_F_119215,0.149,0.3187906976744186
OTU_F_40081,0.001,0.005457059679767104
OTU_F_40080,0.006,0.025978345604157644
OTU_F_40083,0.006,0.025978345604157644
OTU_F_174016,0.551,0.7260804920913885
OTU_F_40085,0.131,0.29728753026634386
OTU_F_136857,1.0,1.0
OTU_F_58685,0.051,0.14780094695139626
OTU_F_226666,1.0,1.0
OTU_F_197669,1.0,1.0
OTU_F_226661,0.526,0.7171466496954269
OTU_F_58689,0.307,0.5162626296607794
OTU_F_178821,0.133,0.29964963942307693
OTU_F_157718,0.001,0.005457059679767104
OTU_F_421689,0.224,0.43018556701030924
OTU_F_132803,0.188,0.375224329540161
OTU_F_68612,1.0,1.0
OTU_F_68610,1.0,1.0
OTU_F_157712,0.025,0.08636258926514628
OTU_F_209937,0.364,0.5744928695469137
OTU_F_142696,0.054,0.15354266211604095
OTU_F_137322,0.772,0.9148816184605658
OTU_F_67377,0.002,0.010009010512264308
OTU_F_137328,0.279,0.49675084594835267
OTU_F_231063,0.532,0.7191711355047687
OTU_F_192948,0.026,0.0890376798355789
OTU_F_583062,0.089,0.22240359940009996
OTU_F_162936,1.0,1.0
OTU_F_170132,0.001,0.005457059679767104
OTU_F_136582,0.125,0.28845118104177886
OTU_F_58538,0.001,0.005457059679767104
OTU_F_369289,0.144,0.3133687418371789
OTU_F_72138,0.001,0.005457059679767104
OTU_F_144643,0.345,0.5567821782178217
OTU_F_229524,1.0,1.0
OTU_F_111040,0.535,0.7193777180004484
OTU_F_94954,1.0,1.0
OTU_F_72133,0.249,0.46573171188026197
OTU_F_169923,0.001,0.005457059679767104
OTU_F_91471,0.845,0.9782768470624565
OTU_F_50880,0.001,0.005457059679767104
OTU_F_50882,0.001,0.005457059679767104
OTU_F_50883,0.131,0.29728753026634386
OTU_F_73663,0.481,0.6840605054767889
OTU_F_50889,1.0,1.0
OTU_F_168011,1.0,1.0
OTU_F_385438,0.329,0.5379950929611254
OTU_F_11762,0.362,0.5732670151539152
OTU_F_188196,1.0,1.0
OTU_F_188195,0.001,0.005457059679767104
OTU_F_577280,0.454,0.6609887378640776
OTU_F_361733,1.0,1.0
OTU_F_361734,0.008,0.03319535141117875
OTU_F_238464,1.0,1.0
OTU_F_66972,0.961,1.0
OTU_F_62636,0.541,0.721108928492067
OTU_F_398034,0.295,0.5089530602853198
OTU_F_234741,0.263,0.4818507025045816
OTU_F_5613,0.001,0.005457059679767104
OTU_F_184248,0.001,0.005457059679767104
OTU_F_174615,0.001,0.005457059679767104
OTU_F_299415,0.358,0.5698511835261649
OTU_F_144420,0.529,0.7183306017114139
OTU_F_143347,0.001,0.005457059679767104
OTU_F_143346,0.377,0.5827741469951551
OTU_F_144424,0.404,0.6067181413048921
OTU_F_188990,1.0,1.0
OTU_F_88954,0.001,0.005457059679767104
OTU_F_88952,0.001,0.005457059679767104
OTU_F_180658,0.001,0.005457059679767104
OTU_F_35219,0.027,0.09183306872306644
OTU_F_114055,0.533,0.7191711355047687
OTU_F_130405,0.001,0.005457059679767104
OTU_F_130408,0.539,0.7205245141736495
OTU_F_38056,0.907,1.0
OTU_F_35210,0.133,0.29964963942307693
OTU_F_669784,0.536,0.7197220630372493
OTU_F_35213,1.0,1.0
OTU_F_96082,0.027,0.09183306872306644
OTU_F_132666,0.017,0.0633686303753418
OTU_F_105629,1.0,1.0
OTU_F_184241,0.001,0.005457059679767104
OTU_F_132662,0.035,0.11257050938337804
OTU_F_221428,0.151,0.3210315446232367
OTU_F_52645,0.001,0.005457059679767104
OTU_F_599056,0.534,0.7193777180004484
OTU_F_52646,0.01,0.040252315125486514
OTU_F_155658,0.001,0.005457059679767104
OTU_F_155659,0.001,0.005457059679767104
OTU_F_183756,1.0,1.0
OTU_F_105622,0.563,0.7352708904855214
OTU_F_352316,0.165,0.3387186858316222
OTU_F_22246,0.001,0.005457059679767104
OTU_F_643539,1.0,1.0
OTU_F_197666,0.022,0.07788290840415486
OTU_F_197890,0.526,0.7171466496954269
OTU_F_105626,0.835,0.9689812342812923
OTU_F_151978,0.001,0.005457059679767104
OTU_F_25730,0.101,0.24436850596966764
OTU_F_31386,0.187,0.3736262740656851
OTU_F_115906,0.116,0.2726545454545455
OTU_F_855406,0.001,0.005457059679767104
OTU_F_115903,0.009,0.03681505728314238
OTU_F_172019,1.0,1.0
OTU_F_39016,0.373,0.5805104042343417
OTU_F_39015,0.056,0.1572761494521959
OTU_F_39012,0.008,0.03319535141117875
OTU_F_39013,0.017,0.0633686303753418
OTU_F_39010,0.003,0.014229954135695081
OTU_F_107281,0.001,0.005457059679767104
OTU_F_186985,0.288,0.5044204625087596
OTU_F_39018,0.617,0.7887585354417971
OTU_F_510749,0.141,0.3101710429807833
OTU_F_110342,0.001,0.005457059679767104
OTU_F_486862,1.0,1.0
OTU_F_198818,0.61,0.7822773335613803
OTU_F_55815,0.149,0.3187906976744186
OTU_F_55816,0.652,0.8193230820798593
OTU_F_19914,0.001,0.005457059679767104
OTU_F_304752,0.001,0.005457059679767104
OTU_F_115181,0.826,0.9611403297769155
OTU_F_389997,0.263,0.4818507025045816
OTU_F_383390,0.395,0.5972694731535165
OTU_F_182432,0.001,0.005457059679767104
OTU_F_182431,0.001,0.005457059679767104
OTU_F_182436,0.23,0.4392333651703279
OTU_F_182437,0.753,0.9027812599936041
OTU_F_120142,0.541,0.721108928492067
OTU_F_120141,0.001,0.005457059679767104
OTU_F_159371,0.133,0.29964963942307693
OTU_F_159370,0.746,0.8977983226997311
OTU_F_498629,0.046,0.13835058162855995
OTU_F_542976,0.483,0.6858965909090908
OTU_F_113089,0.547,0.7238307522611958
OTU_F_235908,0.001,0.005457059679767104
OTU_F_140853,1.0,1.0
OTU_F_140851,0.036,0.11494857872884061
OTU_F_113081,0.001,0.005457059679767104
OTU_F_113080,0.001,0.005457059679767104
OTU_F_149125,1.0,1.0
OTU_F_65526,0.636,0.805834649993663
OTU_F_219853,0.282,0.4993944260746339
OTU_F_308077,0.53,0.7188423099534211
OTU_F_304758,0.001,0.005457059679767104
OTU_F_49095,0.739,0.8927053326888996
OTU_F_141100,0.433,0.6388810941112806
OTU_F_141105,1.0,1.0
OTU_F_149576,0.02,0.07201824948973466
OTU_F_105282,0.267,0.4859140776699029
OTU_F_105287,0.309,0.5175366057966158
OTU_F_162348,0.576,0.7473671641791044
OTU_F_353266,0.553,0.727118632178869
OTU_F_162341,1.0,1.0
OTU_F_46515,0.001,0.005457059679767104
OTU_F_135417,1.0,1.0
OTU_F_609462,0.807,0.9431667056347909
OTU_F_139917,0.002,0.010009010512264308
OTU_F_152663,0.389,0.5916271805273834
OTU_F_46519,0.805,0.9413427947598254
OTU_F_170914,1.0,1.0
OTU_F_170915,0.143,0.31207567488903437
OTU_F_149699,1.0,1.0
OTU_F_341384,1.0,1.0
OTU_F_98848,0.001,0.005457059679767104
OTU_F_293914,0.272,0.4908142711028218
OTU_F_333595,0.529,0.7183306017114139
OTU_F_203490,0.125,0.28845118104177886
OTU_F_474080,0.279,0.49675084594835267
OTU_F_252008,0.539,0.7205245141736495
OTU_F_156517,1.0,1.0
OTU_F_106390,0.004,0.018332518337408316
OTU_F_53750,0.29,0.5057378764972671
OTU_F_36820,1.0,1.0
OTU_F_545723,0.476,0.6797539281973145
OTU_F_53757,0.246,0.4622537434997807
OTU_F_646969,0.304,0.5142742399458514
OTU_F_70134,0.001,0.005457059679767104
OTU_F_178919,0.004,0.018332518337408316
OTU_F_190175,0.357,0.5691958960182871
OTU_F_14640,0.039,0.12251890646276317
OTU_F_18549,0.117,0.27446726632772783
OTU_F_190173,0.374,0.5810415954415954
OTU_F_18545,0.001,0.005457059679767104
OTU_F_18544,1.0,1.0
OTU_F_270066,0.168,0.3429990469707284
OTU_F_168204,0.001,0.005457059679767104
OTU_F_168207,0.001,0.005457059679767104
OTU_F_268614,0.223,0.4286768363030381
OTU_F_62314,0.001,0.005457059679767104
OTU_F_62316,0.291,0.506362961243908
OTU_F_62311,0.001,0.005457059679767104
OTU_F_141123,0.59,0.7621362735808425
OTU_F_470424,0.521,0.7161571107750127
OTU_F_252439,0.271,0.48986451301832207
OTU_F_611543,0.019,0.06926558891454965
OTU_F_30430,0.249,0.46573171188026197
OTU_F_133322,0.001,0.005457059679767104
OTU_F_133321,0.001,0.005457059679767104
OTU_F_113884,0.039,0.12251890646276317
OTU_F_123940,0.597,0.7694221993038546
OTU_F_102775,0.78,0.920687945216262
OTU_F_26454,0.228,0.4362472727272727
OTU_F_18769,0.051,0.14780094695139626
OTU_F_272774,1.0,1.0
OTU_F_147509,0.001,0.005457059679767104
OTU_F_18761,0.742,0.8947436474750724
OTU_F_18763,0.026,0.0890376798355789
OTU_F_18765,0.04,0.12500573095759093
OTU_F_18764,0.045,0.13624470018170806
OTU_F_142750,0.328,0.5367110044192264
OTU_F_868809,0.001,0.005457059679767104
OTU_F_224735,0.35,0.5621893744644387
OTU_F_94566,0.001,0.005457059679767104
OTU_F_316077,1.0,1.0
OTU_F_106700,0.461,0.6676474962576658
OTU_F_72891,1.0,1.0
OTU_F_48059,0.557,0.730328932412346
OTU_F_129433,0.779,0.9199782642935895
OTU_F_10186,1.0,1.0
OTU_F_67164,0.001,0.005457059679767104
OTU_F_10183,0.153,0.32347215564641196
OTU_F_129438,0.632,0.8021898514537222
OTU_F_10188,0.23,0.4392333651703279
OTU_F_826407,0.28,0.49723251820711706
OTU_F_218538,1.0,1.0
OTU_F_278047,0.758,0.9060954962136308
OTU_F_136663,1.0,1.0
OTU_F_314506,0.375,0.5817213199544843
OTU_F_168089,0.312,0.519543834323469
OTU_F_72096,0.113,0.267447601010101
OTU_F_132499,0.185,0.3703210305012347
OTU_F_72092,0.633,0.8031872064982867
OTU_F_32173,0.111,0.2638592375366569
OTU_F_253081,0.176,0.35550862068965516
OTU_F_308420,1.0,1.0
OTU_F_147870,0.765,0.9105798309322539
OTU_F_417814,0.557,0.730328932412346
OTU_F_405843,0.487,0.6893248383595262
OTU_F_39576,0.36,0.5714878526438364
OTU_F_194461,0.729,0.8845443806133182
OTU_F_188984,0.001,0.005457059679767104
OTU_F_281742,0.491,0.6932199783458081
OTU_F_31749,0.009,0.03681505728314238
OTU_F_31744,0.002,0.010009010512264308
OTU_F_31745,0.213,0.4139105870156796
